province_code,province,city_code,city,provinceCode,county,county_code
52,贵州省,5227,黔南布依族苗族自治州,52,瓮安县,522725
52,贵州省,5227,黔南布依族苗族自治州,52,独山县,522726
52,贵州省,5227,黔南布依族苗族自治州,52,平塘县,522727
52,贵州省,5227,黔南布依族苗族自治州,52,罗甸县,522728
52,贵州省,5227,黔南布依族苗族自治州,52,长顺县,522729
52,贵州省,5227,黔南布依族苗族自治州,52,龙里县,522730
52,贵州省,5227,黔南布依族苗族自治州,52,惠水县,522731
52,贵州省,5227,黔南布依族苗族自治州,52,三都水族自治县,522732
53,云南省,5301,昆明市,53,五华区,530102
53,云南省,5301,昆明市,53,盘龙区,530103
53,云南省,5301,昆明市,53,官渡区,530111
53,云南省,5301,昆明市,53,西山区,530112
53,云南省,5301,昆明市,53,东川区,530113
53,云南省,5301,昆明市,53,呈贡区,530114
53,云南省,5301,昆明市,53,晋宁区,530115
53,云南省,5301,昆明市,53,富民县,530124
53,云南省,5301,昆明市,53,宜良县,530125
53,云南省,5301,昆明市,53,石林彝族自治县,530126
53,云南省,5301,昆明市,53,嵩明县,530127
53,云南省,5301,昆明市,53,禄劝彝族苗族自治县,530128
53,云南省,5301,昆明市,53,寻甸回族彝族自治县,530129
53,云南省,5301,昆明市,53,安宁市,530181
53,云南省,5303,曲靖市,53,麒麟区,530302
53,云南省,5303,曲靖市,53,沾益区,530303
53,云南省,5303,曲靖市,53,马龙区,530304
53,云南省,5303,曲靖市,53,陆良县,530322
53,云南省,5303,曲靖市,53,师宗县,530323
53,云南省,5303,曲靖市,53,罗平县,530324
53,云南省,5303,曲靖市,53,富源县,530325
53,云南省,5303,曲靖市,53,会泽县,530326
53,云南省,5303,曲靖市,53,宣威市,530381
53,云南省,5304,玉溪市,53,红塔区,530402
53,云南省,5304,玉溪市,53,江川区,530403
53,云南省,5304,玉溪市,53,通海县,530423
53,云南省,5304,玉溪市,53,华宁县,530424
53,云南省,5304,玉溪市,53,易门县,530425
53,云南省,5304,玉溪市,53,峨山彝族自治县,530426
53,云南省,5304,玉溪市,53,新平彝族傣族自治县,530427
53,云南省,5304,玉溪市,53,元江哈尼族彝族傣族自治县,530428
53,云南省,5304,玉溪市,53,澄江市,530481
53,云南省,5305,保山市,53,隆阳区,530502
53,云南省,5305,保山市,53,施甸县,530521
53,云南省,5305,保山市,53,龙陵县,530523
53,云南省,5305,保山市,53,昌宁县,530524
53,云南省,5305,保山市,53,腾冲市,530581
53,云南省,5306,昭通市,53,昭阳区,530602
53,云南省,5306,昭通市,53,鲁甸县,530621
53,云南省,5306,昭通市,53,巧家县,530622
53,云南省,5306,昭通市,53,盐津县,530623
53,云南省,5306,昭通市,53,大关县,530624
53,云南省,5306,昭通市,53,永善县,530625
53,云南省,5306,昭通市,53,绥江县,530626
53,云南省,5306,昭通市,53,镇雄县,530627
53,云南省,5306,昭通市,53,彝良县,530628
53,云南省,5306,昭通市,53,威信县,530629
53,云南省,5306,昭通市,53,水富市,530681
53,云南省,5307,丽江市,53,古城区,530702
53,云南省,5307,丽江市,53,玉龙纳西族自治县,530721
53,云南省,5307,丽江市,53,永胜县,530722
53,云南省,5307,丽江市,53,华坪县,530723
53,云南省,5307,丽江市,53,宁蒗彝族自治县,530724
53,云南省,5308,普洱市,53,思茅区,530802
53,云南省,5308,普洱市,53,宁洱哈尼族彝族自治县,530821
53,云南省,5308,普洱市,53,墨江哈尼族自治县,530822
53,云南省,5308,普洱市,53,景东彝族自治县,530823
53,云南省,5308,普洱市,53,景谷傣族彝族自治县,530824
53,云南省,5308,普洱市,53,镇沅彝族哈尼族拉祜族自治县,530825
53,云南省,5308,普洱市,53,江城哈尼族彝族自治县,530826
53,云南省,5308,普洱市,53,孟连傣族拉祜族佤族自治县,530827
53,云南省,5308,普洱市,53,澜沧拉祜族自治县,530828
53,云南省,5308,普洱市,53,西盟佤族自治县,530829
53,云南省,5309,临沧市,53,临翔区,530902
53,云南省,5309,临沧市,53,凤庆县,530921
53,云南省,5309,临沧市,53,云县,530922
53,云南省,5309,临沧市,53,永德县,530923
53,云南省,5309,临沧市,53,镇康县,530924
53,云南省,5309,临沧市,53,双江拉祜族佤族布朗族傣族自治县,530925
53,云南省,5309,临沧市,53,耿马傣族佤族自治县,530926
53,云南省,5309,临沧市,53,沧源佤族自治县,530927
53,云南省,5323,楚雄彝族自治州,53,楚雄市,532301
53,云南省,5323,楚雄彝族自治州,53,双柏县,532322
53,云南省,5323,楚雄彝族自治州,53,牟定县,532323
53,云南省,5323,楚雄彝族自治州,53,南华县,532324
53,云南省,5323,楚雄彝族自治州,53,姚安县,532325
53,云南省,5323,楚雄彝族自治州,53,大姚县,532326
53,云南省,5323,楚雄彝族自治州,53,永仁县,532327
53,云南省,5323,楚雄彝族自治州,53,元谋县,532328
53,云南省,5323,楚雄彝族自治州,53,武定县,532329
53,云南省,5323,楚雄彝族自治州,53,禄丰县,532331
53,云南省,5325,红河哈尼族彝族自治州,53,个旧市,532501
53,云南省,5325,红河哈尼族彝族自治州,53,开远市,532502
53,云南省,5325,红河哈尼族彝族自治州,53,蒙自市,532503
53,云南省,5325,红河哈尼族彝族自治州,53,弥勒市,532504
53,云南省,5325,红河哈尼族彝族自治州,53,屏边苗族自治县,532523
53,云南省,5325,红河哈尼族彝族自治州,53,建水县,532524
53,云南省,5325,红河哈尼族彝族自治州,53,石屏县,532525
53,云南省,5325,红河哈尼族彝族自治州,53,泸西县,532527
53,云南省,5325,红河哈尼族彝族自治州,53,元阳县,532528
53,云南省,5325,红河哈尼族彝族自治州,53,红河县,532529
53,云南省,5325,红河哈尼族彝族自治州,53,金平苗族瑶族傣族自治县,532530
53,云南省,5325,红河哈尼族彝族自治州,53,绿春县,532531
53,云南省,5325,红河哈尼族彝族自治州,53,河口瑶族自治县,532532
53,云南省,5326,文山壮族苗族自治州,53,文山市,532601
53,云南省,5326,文山壮族苗族自治州,53,砚山县,532622
53,云南省,5326,文山壮族苗族自治州,53,西畴县,532623
53,云南省,5326,文山壮族苗族自治州,53,麻栗坡县,532624
53,云南省,5326,文山壮族苗族自治州,53,马关县,532625
53,云南省,5326,文山壮族苗族自治州,53,丘北县,532626
53,云南省,5326,文山壮族苗族自治州,53,广南县,532627
53,云南省,5326,文山壮族苗族自治州,53,富宁县,532628
53,云南省,5328,西双版纳傣族自治州,53,景洪市,532801
53,云南省,5328,西双版纳傣族自治州,53,勐海县,532822
53,云南省,5328,西双版纳傣族自治州,53,勐腊县,532823
53,云南省,5329,大理白族自治州,53,大理市,532901
53,云南省,5329,大理白族自治州,53,漾濞彝族自治县,532922
53,云南省,5329,大理白族自治州,53,祥云县,532923
53,云南省,5329,大理白族自治州,53,宾川县,532924
53,云南省,5329,大理白族自治州,53,弥渡县,532925
53,云南省,5329,大理白族自治州,53,南涧彝族自治县,532926
53,云南省,5329,大理白族自治州,53,巍山彝族回族自治县,532927
53,云南省,5329,大理白族自治州,53,永平县,532928
53,云南省,5329,大理白族自治州,53,云龙县,532929
53,云南省,5329,大理白族自治州,53,洱源县,532930
53,云南省,5329,大理白族自治州,53,剑川县,532931
53,云南省,5329,大理白族自治州,53,鹤庆县,532932
53,云南省,5331,德宏傣族景颇族自治州,53,瑞丽市,533102
53,云南省,5331,德宏傣族景颇族自治州,53,芒市,533103
53,云南省,5331,德宏傣族景颇族自治州,53,梁河县,533122
53,云南省,5331,德宏傣族景颇族自治州,53,盈江县,533123
53,云南省,5331,德宏傣族景颇族自治州,53,陇川县,533124
53,云南省,5333,怒江傈僳族自治州,53,泸水市,533301
53,云南省,5333,怒江傈僳族自治州,53,福贡县,533323
53,云南省,5333,怒江傈僳族自治州,53,贡山独龙族怒族自治县,533324
53,云南省,5333,怒江傈僳族自治州,53,兰坪白族普米族自治县,533325
53,云南省,5334,迪庆藏族自治州,53,香格里拉市,533401
53,云南省,5334,迪庆藏族自治州,53,德钦县,533422
53,云南省,5334,迪庆藏族自治州,53,维西傈僳族自治县,533423
54,西藏自治区,5401,拉萨市,54,城关区,540102
54,西藏自治区,5401,拉萨市,54,堆龙德庆区,540103
54,西藏自治区,5401,拉萨市,54,达孜区,540104
54,西藏自治区,5401,拉萨市,54,林周县,540121
54,西藏自治区,5401,拉萨市,54,当雄县,540122
54,西藏自治区,5401,拉萨市,54,尼木县,540123
54,西藏自治区,5401,拉萨市,54,曲水县,540124
54,西藏自治区,5401,拉萨市,54,墨竹工卡县,540127
54,西藏自治区,5401,拉萨市,54,格尔木藏青工业园区,540171
54,西藏自治区,5401,拉萨市,54,拉萨经济技术开发区,540172
54,西藏自治区,5401,拉萨市,54,西藏文化旅游创意园区,540173
54,西藏自治区,5401,拉萨市,54,达孜工业园区,540174
54,西藏自治区,5402,日喀则市,54,桑珠孜区,540202
54,西藏自治区,5402,日喀则市,54,南木林县,540221
54,西藏自治区,5402,日喀则市,54,江孜县,540222
54,西藏自治区,5402,日喀则市,54,定日县,540223
54,西藏自治区,5402,日喀则市,54,萨迦县,540224
54,西藏自治区,5402,日喀则市,54,拉孜县,540225
54,西藏自治区,5402,日喀则市,54,昂仁县,540226
54,西藏自治区,5402,日喀则市,54,谢通门县,540227
54,西藏自治区,5402,日喀则市,54,白朗县,540228
54,西藏自治区,5402,日喀则市,54,仁布县,540229
54,西藏自治区,5402,日喀则市,54,康马县,540230
54,西藏自治区,5402,日喀则市,54,定结县,540231
54,西藏自治区,5402,日喀则市,54,仲巴县,540232
54,西藏自治区,5402,日喀则市,54,亚东县,540233
54,西藏自治区,5402,日喀则市,54,吉隆县,540234
54,西藏自治区,5402,日喀则市,54,聂拉木县,540235
54,西藏自治区,5402,日喀则市,54,萨嘎县,540236
54,西藏自治区,5402,日喀则市,54,岗巴县,540237
54,西藏自治区,5403,昌都市,54,卡若区,540302
54,西藏自治区,5403,昌都市,54,江达县,540321
54,西藏自治区,5403,昌都市,54,贡觉县,540322
54,西藏自治区,5403,昌都市,54,类乌齐县,540323
54,西藏自治区,5403,昌都市,54,丁青县,540324
54,西藏自治区,5403,昌都市,54,察雅县,540325
54,西藏自治区,5403,昌都市,54,八宿县,540326
54,西藏自治区,5403,昌都市,54,左贡县,540327
54,西藏自治区,5403,昌都市,54,芒康县,540328
54,西藏自治区,5403,昌都市,54,洛隆县,540329
54,西藏自治区,5403,昌都市,54,边坝县,540330
54,西藏自治区,5404,林芝市,54,巴宜区,540402
54,西藏自治区,5404,林芝市,54,工布江达县,540421
54,西藏自治区,5404,林芝市,54,米林县,540422
54,西藏自治区,5404,林芝市,54,墨脱县,540423
54,西藏自治区,5404,林芝市,54,波密县,540424
54,西藏自治区,5404,林芝市,54,察隅县,540425
54,西藏自治区,5404,林芝市,54,朗县,540426
54,西藏自治区,5405,山南市,54,乃东区,540502
54,西藏自治区,5405,山南市,54,扎囊县,540521
54,西藏自治区,5405,山南市,54,贡嘎县,540522
54,西藏自治区,5405,山南市,54,桑日县,540523
54,西藏自治区,5405,山南市,54,琼结县,540524
54,西藏自治区,5405,山南市,54,曲松县,540525
54,西藏自治区,5405,山南市,54,措美县,540526
54,西藏自治区,5405,山南市,54,洛扎县,540527
54,西藏自治区,5405,山南市,54,加查县,540528
54,西藏自治区,5405,山南市,54,隆子县,540529
54,西藏自治区,5405,山南市,54,错那县,540530
54,西藏自治区,5405,山南市,54,浪卡子县,540531
54,西藏自治区,5406,那曲市,54,色尼区,540602
54,西藏自治区,5406,那曲市,54,嘉黎县,540621
54,西藏自治区,5406,那曲市,54,比如县,540622
54,西藏自治区,5406,那曲市,54,聂荣县,540623
54,西藏自治区,5406,那曲市,54,安多县,540624
54,西藏自治区,5406,那曲市,54,申扎县,540625
54,西藏自治区,5406,那曲市,54,索县,540626
54,西藏自治区,5406,那曲市,54,班戈县,540627
54,西藏自治区,5406,那曲市,54,巴青县,540628
54,西藏自治区,5406,那曲市,54,尼玛县,540629
54,西藏自治区,5406,那曲市,54,双湖县,540630
54,西藏自治区,5425,阿里地区,54,普兰县,542521
54,西藏自治区,5425,阿里地区,54,札达县,542522
54,西藏自治区,5425,阿里地区,54,噶尔县,542523
54,西藏自治区,5425,阿里地区,54,日土县,542524
54,西藏自治区,5425,阿里地区,54,革吉县,542525
54,西藏自治区,5425,阿里地区,54,改则县,542526
54,西藏自治区,5425,阿里地区,54,措勤县,542527
61,陕西省,6101,西安市,61,新城区,610102
61,陕西省,6101,西安市,61,碑林区,610103
61,陕西省,6101,西安市,61,莲湖区,610104
61,陕西省,6101,西安市,61,灞桥区,610111
61,陕西省,6101,西安市,61,未央区,610112
61,陕西省,6101,西安市,61,雁塔区,610113
61,陕西省,6101,西安市,61,阎良区,610114
61,陕西省,6101,西安市,61,临潼区,610115
61,陕西省,6101,西安市,61,长安区,610116
61,陕西省,6101,西安市,61,高陵区,610117
61,陕西省,6101,西安市,61,鄠邑区,610118
61,陕西省,6101,西安市,61,蓝田县,610122
61,陕西省,6101,西安市,61,周至县,610124
61,陕西省,6102,铜川市,61,王益区,610202
61,陕西省,6102,铜川市,61,印台区,610203
61,陕西省,6102,铜川市,61,耀州区,610204
61,陕西省,6102,铜川市,61,宜君县,610222
61,陕西省,6103,宝鸡市,61,渭滨区,610302
61,陕西省,6103,宝鸡市,61,金台区,610303
61,陕西省,6103,宝鸡市,61,陈仓区,610304
61,陕西省,6103,宝鸡市,61,凤翔县,610322
61,陕西省,6103,宝鸡市,61,岐山县,610323
61,陕西省,6103,宝鸡市,61,扶风县,610324
61,陕西省,6103,宝鸡市,61,眉县,610326
61,陕西省,6103,宝鸡市,61,陇县,610327
61,陕西省,6103,宝鸡市,61,千阳县,610328
61,陕西省,6103,宝鸡市,61,麟游县,610329
61,陕西省,6103,宝鸡市,61,凤县,610330
61,陕西省,6103,宝鸡市,61,太白县,610331
61,陕西省,6104,咸阳市,61,秦都区,610402
61,陕西省,6104,咸阳市,61,杨陵区,610403
61,陕西省,6104,咸阳市,61,渭城区,610404
61,陕西省,6104,咸阳市,61,三原县,610422
61,陕西省,6104,咸阳市,61,泾阳县,610423
61,陕西省,6104,咸阳市,61,乾县,610424
61,陕西省,6104,咸阳市,61,礼泉县,610425
61,陕西省,6104,咸阳市,61,永寿县,610426
61,陕西省,6104,咸阳市,61,长武县,610428
61,陕西省,6104,咸阳市,61,旬邑县,610429
61,陕西省,6104,咸阳市,61,淳化县,610430
61,陕西省,6104,咸阳市,61,武功县,610431
61,陕西省,6104,咸阳市,61,兴平市,610481
61,陕西省,6104,咸阳市,61,彬州市,610482
61,陕西省,6105,渭南市,61,临渭区,610502
61,陕西省,6105,渭南市,61,华州区,610503
61,陕西省,6105,渭南市,61,潼关县,610522
61,陕西省,6105,渭南市,61,大荔县,610523
61,陕西省,6105,渭南市,61,合阳县,610524
61,陕西省,6105,渭南市,61,澄城县,610525
61,陕西省,6105,渭南市,61,蒲城县,610526
61,陕西省,6105,渭南市,61,白水县,610527
61,陕西省,6105,渭南市,61,富平县,610528
61,陕西省,6105,渭南市,61,韩城市,610581
61,陕西省,6105,渭南市,61,华阴市,610582
61,陕西省,6106,延安市,61,宝塔区,610602
61,陕西省,6106,延安市,61,安塞区,610603
61,陕西省,6106,延安市,61,延长县,610621
61,陕西省,6106,延安市,61,延川县,610622
61,陕西省,6106,延安市,61,志丹县,610625
61,陕西省,6106,延安市,61,吴起县,610626
61,陕西省,6106,延安市,61,甘泉县,610627
61,陕西省,6106,延安市,61,富县,610628
61,陕西省,6106,延安市,61,洛川县,610629
61,陕西省,6106,延安市,61,宜川县,610630
61,陕西省,6106,延安市,61,黄龙县,610631
61,陕西省,6106,延安市,61,黄陵县,610632
61,陕西省,6106,延安市,61,子长市,610681
61,陕西省,6107,汉中市,61,汉台区,610702
61,陕西省,6107,汉中市,61,南郑区,610703
61,陕西省,6107,汉中市,61,城固县,610722
61,陕西省,6107,汉中市,61,洋县,610723
61,陕西省,6107,汉中市,61,西乡县,610724
61,陕西省,6107,汉中市,61,勉县,610725
61,陕西省,6107,汉中市,61,宁强县,610726
61,陕西省,6107,汉中市,61,略阳县,610727
61,陕西省,6107,汉中市,61,镇巴县,610728
61,陕西省,6107,汉中市,61,留坝县,610729
61,陕西省,6107,汉中市,61,佛坪县,610730
61,陕西省,6108,榆林市,61,榆阳区,610802
61,陕西省,6108,榆林市,61,横山区,610803
61,陕西省,6108,榆林市,61,府谷县,610822
61,陕西省,6108,榆林市,61,靖边县,610824
61,陕西省,6108,榆林市,61,定边县,610825
61,陕西省,6108,榆林市,61,绥德县,610826
61,陕西省,6108,榆林市,61,米脂县,610827
61,陕西省,6108,榆林市,61,佳县,610828
61,陕西省,6108,榆林市,61,吴堡县,610829
61,陕西省,6108,榆林市,61,清涧县,610830
61,陕西省,6108,榆林市,61,子洲县,610831
61,陕西省,6108,榆林市,61,神木市,610881
61,陕西省,6109,安康市,61,汉滨区,610902
61,陕西省,6109,安康市,61,汉阴县,610921
61,陕西省,6109,安康市,61,石泉县,610922
61,陕西省,6109,安康市,61,宁陕县,610923
61,陕西省,6109,安康市,61,紫阳县,610924
61,陕西省,6109,安康市,61,岚皋县,610925
61,陕西省,6109,安康市,61,平利县,610926
61,陕西省,6109,安康市,61,镇坪县,610927
61,陕西省,6109,安康市,61,旬阳县,610928
61,陕西省,6109,安康市,61,白河县,610929
61,陕西省,6110,商洛市,61,商州区,611002
61,陕西省,6110,商洛市,61,洛南县,611021
61,陕西省,6110,商洛市,61,丹凤县,611022
61,陕西省,6110,商洛市,61,商南县,611023
61,陕西省,6110,商洛市,61,山阳县,611024
61,陕西省,6110,商洛市,61,镇安县,611025
61,陕西省,6110,商洛市,61,柞水县,611026
62,甘肃省,6201,兰州市,62,城关区,620102
62,甘肃省,6201,兰州市,62,七里河区,620103
62,甘肃省,6201,兰州市,62,西固区,620104
62,甘肃省,6201,兰州市,62,安宁区,620105
62,甘肃省,6201,兰州市,62,红古区,620111
62,甘肃省,6201,兰州市,62,永登县,620121
62,甘肃省,6201,兰州市,62,皋兰县,620122
62,甘肃省,6201,兰州市,62,榆中县,620123
62,甘肃省,6201,兰州市,62,兰州新区,620171
62,甘肃省,6202,嘉峪关市,62,嘉峪关市,620201
62,甘肃省,6203,金昌市,62,金川区,620302
62,甘肃省,6203,金昌市,62,永昌县,620321
62,甘肃省,6204,白银市,62,白银区,620402
62,甘肃省,6204,白银市,62,平川区,620403
62,甘肃省,6204,白银市,62,靖远县,620421
62,甘肃省,6204,白银市,62,会宁县,620422
62,甘肃省,6204,白银市,62,景泰县,620423
62,甘肃省,6205,天水市,62,秦州区,620502
62,甘肃省,6205,天水市,62,麦积区,620503
62,甘肃省,6205,天水市,62,清水县,620521
62,甘肃省,6205,天水市,62,秦安县,620522
62,甘肃省,6205,天水市,62,甘谷县,620523
62,甘肃省,6205,天水市,62,武山县,620524
62,甘肃省,6205,天水市,62,张家川回族自治县,620525
62,甘肃省,6206,武威市,62,凉州区,620602
62,甘肃省,6206,武威市,62,民勤县,620621
62,甘肃省,6206,武威市,62,古浪县,620622
62,甘肃省,6206,武威市,62,天祝藏族自治县,620623
62,甘肃省,6207,张掖市,62,甘州区,620702
62,甘肃省,6207,张掖市,62,肃南裕固族自治县,620721
62,甘肃省,6207,张掖市,62,民乐县,620722
62,甘肃省,6207,张掖市,62,临泽县,620723
62,甘肃省,6207,张掖市,62,高台县,620724
62,甘肃省,6207,张掖市,62,山丹县,620725
62,甘肃省,6208,平凉市,62,崆峒区,620802
62,甘肃省,6208,平凉市,62,泾川县,620821
62,甘肃省,6208,平凉市,62,灵台县,620822
62,甘肃省,6208,平凉市,62,崇信县,620823
62,甘肃省,6208,平凉市,62,庄浪县,620825
62,甘肃省,6208,平凉市,62,静宁县,620826
62,甘肃省,6208,平凉市,62,华亭市,620881
62,甘肃省,6209,酒泉市,62,肃州区,620902
62,甘肃省,6209,酒泉市,62,金塔县,620921
62,甘肃省,6209,酒泉市,62,瓜州县,620922
62,甘肃省,6209,酒泉市,62,肃北蒙古族自治县,620923
62,甘肃省,6209,酒泉市,62,阿克塞哈萨克族自治县,620924
62,甘肃省,6209,酒泉市,62,玉门市,620981
62,甘肃省,6209,酒泉市,62,敦煌市,620982
62,甘肃省,6210,庆阳市,62,西峰区,621002
62,甘肃省,6210,庆阳市,62,庆城县,621021
62,甘肃省,6210,庆阳市,62,环县,621022
62,甘肃省,6210,庆阳市,62,华池县,621023
62,甘肃省,6210,庆阳市,62,合水县,621024
62,甘肃省,6210,庆阳市,62,正宁县,621025
62,甘肃省,6210,庆阳市,62,宁县,621026
62,甘肃省,6210,庆阳市,62,镇原县,621027
62,甘肃省,6211,定西市,62,安定区,621102
62,甘肃省,6211,定西市,62,通渭县,621121
62,甘肃省,6211,定西市,62,陇西县,621122
62,甘肃省,6211,定西市,62,渭源县,621123
62,甘肃省,6211,定西市,62,临洮县,621124
62,甘肃省,6211,定西市,62,漳县,621125
62,甘肃省,6211,定西市,62,岷县,621126
62,甘肃省,6212,陇南市,62,武都区,621202
62,甘肃省,6212,陇南市,62,成县,621221
62,甘肃省,6212,陇南市,62,文县,621222
62,甘肃省,6212,陇南市,62,宕昌县,621223
62,甘肃省,6212,陇南市,62,康县,621224
62,甘肃省,6212,陇南市,62,西和县,621225
62,甘肃省,6212,陇南市,62,礼县,621226
62,甘肃省,6212,陇南市,62,徽县,621227
62,甘肃省,6212,陇南市,62,两当县,621228
62,甘肃省,6229,临夏回族自治州,62,临夏市,622901
62,甘肃省,6229,临夏回族自治州,62,临夏县,622921
62,甘肃省,6229,临夏回族自治州,62,康乐县,622922
62,甘肃省,6229,临夏回族自治州,62,永靖县,622923
62,甘肃省,6229,临夏回族自治州,62,广河县,622924
62,甘肃省,6229,临夏回族自治州,62,和政县,622925
62,甘肃省,6229,临夏回族自治州,62,东乡族自治县,622926
62,甘肃省,6229,临夏回族自治州,62,积石山保安族东乡族撒拉族自治县,622927
62,甘肃省,6230,甘南藏族自治州,62,合作市,623001
62,甘肃省,6230,甘南藏族自治州,62,临潭县,623021
62,甘肃省,6230,甘南藏族自治州,62,卓尼县,623022
62,甘肃省,6230,甘南藏族自治州,62,舟曲县,623023
62,甘肃省,6230,甘南藏族自治州,62,迭部县,623024
62,甘肃省,6230,甘南藏族自治州,62,玛曲县,623025
62,甘肃省,6230,甘南藏族自治州,62,碌曲县,623026
62,甘肃省,6230,甘南藏族自治州,62,夏河县,623027
63,青海省,6301,西宁市,63,城东区,630102
63,青海省,6301,西宁市,63,城中区,630103
63,青海省,6301,西宁市,63,城西区,630104
63,青海省,6301,西宁市,63,城北区,630105
63,青海省,6301,西宁市,63,湟中区,630106
63,青海省,6301,西宁市,63,大通回族土族自治县,630121
63,青海省,6301,西宁市,63,湟源县,630123
63,青海省,6302,海东市,63,乐都区,630202
63,青海省,6302,海东市,63,平安区,630203
63,青海省,6302,海东市,63,民和回族土族自治县,630222
63,青海省,6302,海东市,63,互助土族自治县,630223
63,青海省,6302,海东市,63,化隆回族自治县,630224
63,青海省,6302,海东市,63,循化撒拉族自治县,630225
63,青海省,6322,海北藏族自治州,63,门源回族自治县,632221
63,青海省,6322,海北藏族自治州,63,祁连县,632222
63,青海省,6322,海北藏族自治州,63,海晏县,632223
63,青海省,6322,海北藏族自治州,63,刚察县,632224
63,青海省,6323,黄南藏族自治州,63,同仁县,632321
63,青海省,6323,黄南藏族自治州,63,尖扎县,632322
63,青海省,6323,黄南藏族自治州,63,泽库县,632323
63,青海省,6323,黄南藏族自治州,63,河南蒙古族自治县,632324
63,青海省,6325,海南藏族自治州,63,共和县,632521
63,青海省,6325,海南藏族自治州,63,同德县,632522
63,青海省,6325,海南藏族自治州,63,贵德县,632523
63,青海省,6325,海南藏族自治州,63,兴海县,632524
63,青海省,6325,海南藏族自治州,63,贵南县,632525
63,青海省,6326,果洛藏族自治州,63,玛沁县,632621
63,青海省,6326,果洛藏族自治州,63,班玛县,632622
63,青海省,6326,果洛藏族自治州,63,甘德县,632623
63,青海省,6326,果洛藏族自治州,63,达日县,632624
63,青海省,6326,果洛藏族自治州,63,久治县,632625
63,青海省,6326,果洛藏族自治州,63,玛多县,632626
63,青海省,6327,玉树藏族自治州,63,玉树市,632701
63,青海省,6327,玉树藏族自治州,63,杂多县,632722
63,青海省,6327,玉树藏族自治州,63,称多县,632723
63,青海省,6327,玉树藏族自治州,63,治多县,632724
63,青海省,6327,玉树藏族自治州,63,囊谦县,632725
63,青海省,6327,玉树藏族自治州,63,曲麻莱县,632726
63,青海省,6328,海西蒙古族藏族自治州,63,格尔木市,632801
63,青海省,6328,海西蒙古族藏族自治州,63,德令哈市,632802
63,青海省,6328,海西蒙古族藏族自治州,63,茫崖市,632803
63,青海省,6328,海西蒙古族藏族自治州,63,乌兰县,632821
63,青海省,6328,海西蒙古族藏族自治州,63,都兰县,632822
63,青海省,6328,海西蒙古族藏族自治州,63,天峻县,632823
63,青海省,6328,海西蒙古族藏族自治州,63,大柴旦行政委员会,632857
64,宁夏回族自治区,6401,银川市,64,兴庆区,640104
64,宁夏回族自治区,6401,银川市,64,西夏区,640105
64,宁夏回族自治区,6401,银川市,64,金凤区,640106
64,宁夏回族自治区,6401,银川市,64,永宁县,640121
64,宁夏回族自治区,6401,银川市,64,贺兰县,640122
64,宁夏回族自治区,6401,银川市,64,灵武市,640181
64,宁夏回族自治区,6402,石嘴山市,64,大武口区,640202
64,宁夏回族自治区,6402,石嘴山市,64,惠农区,640205
64,宁夏回族自治区,6402,石嘴山市,64,平罗县,640221
64,宁夏回族自治区,6403,吴忠市,64,利通区,640302
64,宁夏回族自治区,6403,吴忠市,64,红寺堡区,640303
64,宁夏回族自治区,6403,吴忠市,64,盐池县,640323
64,宁夏回族自治区,6403,吴忠市,64,同心县,640324
64,宁夏回族自治区,6403,吴忠市,64,青铜峡市,640381
64,宁夏回族自治区,6404,固原市,64,原州区,640402
64,宁夏回族自治区,6404,固原市,64,西吉县,640422
64,宁夏回族自治区,6404,固原市,64,隆德县,640423
64,宁夏回族自治区,6404,固原市,64,泾源县,640424
64,宁夏回族自治区,6404,固原市,64,彭阳县,640425
64,宁夏回族自治区,6405,中卫市,64,沙坡头区,640502
64,宁夏回族自治区,6405,中卫市,64,中宁县,640521
64,宁夏回族自治区,6405,中卫市,64,海原县,640522
65,新疆维吾尔自治区,6501,乌鲁木齐市,65,天山区,650102
65,新疆维吾尔自治区,6501,乌鲁木齐市,65,沙依巴克区,650103
65,新疆维吾尔自治区,6501,乌鲁木齐市,65,新市区,650104
65,新疆维吾尔自治区,6501,乌鲁木齐市,65,水磨沟区,650105
65,新疆维吾尔自治区,6501,乌鲁木齐市,65,头屯河区,650106
65,新疆维吾尔自治区,6501,乌鲁木齐市,65,达坂城区,650107
65,新疆维吾尔自治区,6501,乌鲁木齐市,65,米东区,650109
65,新疆维吾尔自治区,6501,乌鲁木齐市,65,乌鲁木齐县,650121
65,新疆维吾尔自治区,6502,克拉玛依市,65,独山子区,650202
65,新疆维吾尔自治区,6502,克拉玛依市,65,克拉玛依区,650203
65,新疆维吾尔自治区,6502,克拉玛依市,65,白碱滩区,650204
65,新疆维吾尔自治区,6502,克拉玛依市,65,乌尔禾区,650205
65,新疆维吾尔自治区,6504,吐鲁番市,65,高昌区,650402
65,新疆维吾尔自治区,6504,吐鲁番市,65,鄯善县,650421
65,新疆维吾尔自治区,6504,吐鲁番市,65,托克逊县,650422
65,新疆维吾尔自治区,6505,哈密市,65,伊州区,650502
65,新疆维吾尔自治区,6505,哈密市,65,巴里坤哈萨克自治县,650521
65,新疆维吾尔自治区,6505,哈密市,65,伊吾县,650522
65,新疆维吾尔自治区,6523,昌吉回族自治州,65,昌吉市,652301
65,新疆维吾尔自治区,6523,昌吉回族自治州,65,阜康市,652302
65,新疆维吾尔自治区,6523,昌吉回族自治州,65,呼图壁县,652323
